CD_MUN,NM_MUN,SIGLA_UF,AREA_KM2,ID,Mun.Celulas,Media_PM25,Desvio_Padrao_PM25,Min_PM25,Max_PM25,Ano,Mes
4323408,Vila Maria,43,RS,5096,162,8.04680660624563,0.481726867303237,6.961998462677,9.25107765197754,2023,3
4323457,Vila Nova do Sul,43,RS,5097,479,9.87828231206269,0.358307118307598,8.98098945617676,10.8729095458984,2023,3
4323507,Vista Alegre,43,RS,5098,72,9.87744397587246,0.308818981508415,9.23556423187256,10.5805263519287,2023,3
4323606,Vista Alegre do Prata,43,RS,5099,112,9.6723325422832,0.331922781139611,8.92242813110352,10.591703414917,2023,3
4323705,Vista Gaúcha,43,RS,5100,81,9.47333247573287,0.418917846930232,8.51050090789795,10.3199596405029,2023,3
4323754,Vitória das Missões,43,RS,5101,238,9.9925640771369,0.35587169433585,8.94869232177734,10.9882650375366,2023,3
4323770,Westfália,43,RS,5102,58,9.028940184363,0.532062561388045,7.91471481323242,10.0936756134033,2023,3
4323804,Xangri-Lá,43,RS,5103,58,12.2613715796635,0.746521789110113,10.3641939163208,13.9415740966797,2023,3
4300034,Aceguá,43,RS,4607,1472,7.01091981128506,0.299543964064026,6.15225791931152,7.99329853057861,2023,4
4300059,Água Santa,43,RS,4608,269,9.42857501941099,0.401564829812874,8.29788303375244,10.5662651062012,2023,4
4300109,Agudo,43,RS,4609,498,9.57545454913832,0.436330401956641,8.56317043304443,10.7929916381836,2023,4
4300208,Ajuricaba,43,RS,4610,303,8.65577919491053,0.389293029390721,7.53171443939209,9.94556140899658,2023,4
4300307,Alecrim,43,RS,4611,286,8.2216924087151,0.664308298671878,6.91603803634644,9.78285789489746,2023,4
4300406,Alegrete,43,RS,4612,7266,7.12160080856703,0.410157535927605,6.01035976409912,9.4544153213501,2023,4
4300455,Alegria,43,RS,4613,160,8.06886157095432,0.379383708981822,7.03282260894775,9.35804557800293,2023,4
4300471,Almirante Tamandaré do Sul,43,RS,4614,239,9.38386922700635,0.520353581048571,8.14513492584229,10.5762968063354,2023,4
4300505,Alpestre,43,RS,4615,297,8.34118772436071,0.329870352200899,7.59388303756714,9.52737617492676,2023,4
4300554,Alto Alegre,43,RS,4616,110,8.72399857260964,0.282464797983922,8.12921619415283,9.50811195373535,2023,4
4300570,Alto Feliz,43,RS,4617,71,8.82320424200783,0.25625845612608,8.36977863311768,9.67806053161621,2023,4
4300604,Alvorada,43,RS,4618,69,10.9734130942303,1.11793157240597,9.07635593414307,12.9635229110718,2023,4
4300638,Amaral Ferrador,43,RS,4619,477,8.65504642502567,0.225340440102261,8.02410697937012,9.4570369720459,2023,4
4300646,Ametista do Sul,43,RS,4620,90,8.09204368591309,0.354118710357373,7.28292512893677,8.75003337860107,2023,4
4300661,André da Rocha,43,RS,4621,311,11.3234592542004,0.690543728978649,9.85504817962646,13.2520751953125,2023,4
4300703,Anta Gorda,43,RS,4622,222,8.71770985491641,0.342981782620936,7.91787624359131,9.55442237854004,2023,4
4300802,Antônio Prado,43,RS,4623,319,9.45268042334195,0.499760075245595,8.49138355255127,11.1560316085815,2023,4
4300851,Arambaré,43,RS,4624,489,8.04501109669302,1.44292043746116,3.32732152938843,9.47946453094482,2023,4
4300877,Araricá,43,RS,4625,31,9.15182630477413,0.76966580753029,8.26407432556152,11.2301712036133,2023,4
4300901,Aratiba,43,RS,4626,314,8.55565818403936,0.369629395412148,7.66401052474976,9.9583740234375,2023,4
4301008,Arroio do Meio,43,RS,4627,147,9.87006786242634,0.511781627770337,8.67395114898682,10.9449377059937,2023,4
4301057,Arroio do Sal,43,RS,4628,112,7.4394542319434,0.967792776116218,5.4420223236084,9.19117641448975,2023,4
4301073,Arroio do Padre,43,RS,4629,115,7.96386303279711,0.164942654319815,7.55743837356567,8.39912700653076,2023,4
4301107,Arroio dos Ratos,43,RS,4630,404,8.54682671433628,0.332330271811134,7.23929643630981,9.24178123474121,2023,4
4301206,Arroio do Tigre,43,RS,4631,289,8.85875527668989,0.297132434403455,7.9403567314148,9.505295753479,2023,4
4301305,Arroio Grande,43,RS,4632,2407,7.11488494667018,0.381285926733845,6.61382102966309,9.26422214508057,2023,4
4301404,Arvorezinha,43,RS,4633,252,9.0705087695803,0.358536964100127,7.99808073043823,9.89910125732422,2023,4
4301503,Augusto Pestana,43,RS,4634,323,8.4341368483316,0.382311725298096,7.43402814865112,9.53802585601807,2023,4
4301552,Áurea,43,RS,4635,146,9.25136342113965,0.34754440312446,8.42994499206543,10.1956472396851,2023,4
4301602,Bagé,43,RS,4636,3878,7.41890161156716,0.431315434935958,6.18257188796997,10.0850324630737,2023,4
4301636,Balneário Pinhal,43,RS,4637,94,7.28272576535002,1.30925610037038,4.55756044387817,9.31726455688477,2023,4
4301651,Barão,43,RS,4638,114,10.1155471299824,0.457575504713815,9.16857719421387,11.3913288116455,2023,4
4301701,Barão de Cotegipe,43,RS,4639,245,8.68564714898868,0.471053602369012,7.6020827293396,9.88523197174072,2023,4
4301750,Barão do Triunfo,43,RS,4640,413,8.58936154871241,0.197238123408898,8.08831787109375,9.13479900360107,2023,4
4301800,Barracão,43,RS,4641,470,10.9592019284025,0.388539806234395,9.58860301971436,11.8871364593506,2023,4
4301859,Barra do Guarita,43,RS,4642,62,7.53038697088918,0.43431555006939,6.68931484222412,8.60874938964844,2023,4
4301875,Barra do Quaraí,43,RS,4643,987,7.66283921992525,0.432701984556276,6.49227952957153,9.35680484771729,2023,4
4301909,Barra do Ribeiro,43,RS,4644,684,7.99243989569402,1.14376587405243,3.81368660926819,10.6722860336304,2023,4
4301925,Barra do Rio Azul,43,RS,4645,132,8.44083441748764,0.317245422548499,7.79446268081665,9.28931713104248,2023,4
4301958,Barra Funda,43,RS,4646,55,8.46988276568326,0.327206246582014,7.71383237838745,9.15188884735107,2023,4
4302006,Barros Cassal,43,RS,4647,596,8.92548024814401,0.300678146000926,7.94095373153687,9.68453216552734,2023,4
4302055,Benjamin Constant do Sul,43,RS,4648,120,8.73408012787501,0.341321827518207,7.79954290390015,9.57624912261963,2023,4
4302105,Bento Gonçalves,43,RS,4649,253,9.62963924483348,1.08009880033561,7.99272346496582,12.8258762359619,2023,4
4302154,Boa Vista das Missões,43,RS,4650,179,8.09761222381166,0.409966130950444,6.84853649139404,9.09173583984375,2023,4
4302204,Boa Vista do Buricá,43,RS,4651,99,7.64442889377324,0.29195404898003,7.13161516189575,8.58443069458008,2023,4
4302220,Boa Vista do Cadeado,43,RS,4652,643,8.54612294993541,0.366552891930871,7.54483127593994,9.85256385803223,2023,4
4302238,Boa Vista do Incra,43,RS,4653,464,8.82457967462211,0.355412469030918,7.77111864089966,9.78599739074707,2023,4
4302253,Boa Vista do Sul,43,RS,4654,89,10.7475251401408,0.520323565835796,9.78425884246826,11.7367038726807,2023,4
4302303,Bom Jesus,43,RS,4655,2432,11.4947026258237,0.60064471365569,9.66760540008545,13.0891695022583,2023,4
4302352,Bom Princípio,43,RS,4656,82,9.82329179019463,0.383091187310924,8.90054416656494,10.6179237365723,2023,4
4302378,Bom Progresso,43,RS,4657,78,7.98494738187545,0.374282007656861,7.21532154083252,8.80954170227051,2023,4
4302402,Bom Retiro do Sul,43,RS,4658,97,8.84912406783743,0.496575347482147,7.92302560806274,10.267650604248,2023,4
4302451,Boqueirão do Leão,43,RS,4659,245,8.79366783609196,0.241122839188732,8.30323028564453,9.51364326477051,2023,4
4302501,Bossoroca,43,RS,4660,1479,7.71507252318542,0.363473522908491,6.83765363693237,9.28863716125488,2023,4
4302584,Bozano,43,RS,4661,178,8.62389183848092,0.283223124988831,7.92335796356201,9.46983051300049,2023,4
4302600,Braga,43,RS,4662,121,8.20568922925587,0.379919156109915,7.38133955001831,9.34563636779785,2023,4
4302659,Brochier,43,RS,4663,94,8.80534913692069,0.544025318000567,7.95183086395264,10.1569089889526,2023,4
4302709,Butiá,43,RS,4664,707,8.71800181147401,0.372949056354165,7.46469736099243,10.4677867889404,2023,4
4302808,Caçapava do Sul,43,RS,4665,2870,8.03089229055398,0.315469456839799,7.16052055358887,9.6520938873291,2023,4
4302907,Cacequi,43,RS,4666,2217,7.59536197199497,0.360583959849886,6.42436933517456,8.92159461975098,2023,4
4303004,Cachoeira do Sul,43,RS,4667,3499,8.50362988423198,0.407739882625798,7.38165426254272,11.1262149810791,2023,4
4303103,Cachoeirinha,43,RS,4668,42,11.4125084195818,1.5631859714125,8.92861270904541,13.8783397674561,2023,4
4303202,Cacique Doble,43,RS,4669,187,9.97554712244534,0.306474170801648,9.26432037353516,10.7199602127075,2023,4
4303301,Caibaté,43,RS,4670,242,8.50432988237744,0.36939558450873,7.62191534042358,9.53423976898193,2023,4
4303400,Caiçara,43,RS,4671,172,7.8445346299992,0.24167479920071,7.25847148895264,8.46987915039062,2023,4
4303509,Camaquã,43,RS,4672,1584,8.58234799389887,0.73894349439039,3.79695844650269,10.2113351821899,2023,4
4303558,Camargo,43,RS,4673,128,9.07171640172601,0.499567116792811,7.66932010650635,10.1150703430176,2023,4
4303608,Cambará do Sul,43,RS,4674,1103,9.88758702161413,0.544911711458242,7.74918699264526,11.2330322265625,2023,4
4303673,Campestre da Serra,43,RS,4675,500,11.0581686325073,0.652330751310159,9.51702880859375,12.3999652862549,2023,4
4303707,Campina das Missões,43,RS,4676,200,8.27198030233383,0.378055237594855,7.52296590805054,9.41189956665039,2023,4
4303806,Campinas do Sul,43,RS,4677,257,9.14453114609774,0.511237791848855,7.70530462265015,10.2377271652222,2023,4
4303905,Campo Bom,43,RS,4678,55,13.4454685037786,1.65061128688008,10.2163362503052,16.191577911377,2023,4
4304002,Campo Novo,43,RS,4679,206,8.11974142824562,0.33083476984736,7.36989736557007,9.16369247436523,2023,4
4304101,Campos Borges,43,RS,4680,205,8.64906282192323,0.507506853400527,7.28167247772217,10.7308578491211,2023,4
4304200,Candelária,43,RS,4681,881,9.01828555920067,0.42951784019008,7.9129843711853,10.2136812210083,2023,4
4304309,Cândido Godói,43,RS,4682,224,8.19515656999179,0.450588071658553,7.49715042114258,9.33867454528809,2023,4
4304358,Candiota,43,RS,4683,882,8.32678216330859,1.88774824361623,6.21794509887695,14.4552192687988,2023,4
4304408,Canela,43,RS,4684,235,9.92100733899056,0.618534632365061,8.61462497711182,11.2740268707275,2023,4
4304507,Canguçu,43,RS,4685,3336,8.25618779244756,0.357810315644086,7.14341592788696,9.24653911590576,2023,4
4304606,Canoas,43,RS,4686,123,11.4286276654499,1.47488184532858,7.97999095916748,14.2200727462769,2023,4
4304614,Canudos do Vale,43,RS,4687,81,8.7917412298697,0.216117776125374,8.1445140838623,9.19045257568359,2023,4
4304622,Capão Bonito do Sul,43,RS,4688,482,11.1344412787821,0.480407348939516,9.76511764526367,12.3348340988159,2023,4
4304630,Capão da Canoa,43,RS,4689,94,7.83526036079894,1.33259202006927,5.34453964233398,10.4657669067383,2023,4
4304655,Capão do Cipó,43,RS,4690,932,7.6621553979718096,0.337270279107935,6.75378179550171,8.70492649078369,2023,4
4304663,Capão do Leão,43,RS,4691,747,7.39443332922347,0.245445194985072,6.49827480316162,8.77693462371826,2023,4
4304671,Capivari do Sul,43,RS,4692,387,8.28134568655522,0.310444618664465,6.99294376373291,9.97133445739746,2023,4
4304689,Capela de Santana,43,RS,4693,171,8.09443021238896,0.275765273800702,7.09140014648438,8.82738590240479,2023,4
4304697,Capitão,43,RS,4694,69,10.1279918836511,0.24162255386703,9.43494606018066,10.6665477752686,2023,4
4304705,Carazinho,43,RS,4695,614,9.51287450697212,0.518018762705067,7.85202407836914,11.4622497558594,2023,4
4304713,Caraá,43,RS,4696,272,8.5448941255317,0.302758906303345,7.48844003677368,9.24508762359619,2023,4
4304804,Carlos Barbosa,43,RS,4697,218,9.75903030273018,0.71364714055016,8.53962421417236,11.6960954666138,2023,4
4304853,Carlos Gomes,43,RS,4698,76,9.39675006113554,0.330480481121411,8.40188503265381,10.0495557785034,2023,4
4304903,Casca,43,RS,4699,247,9.32222632357949,0.543656991010918,8.30813026428223,10.8906183242798,2023,4
4304952,Caseiros,43,RS,4700,218,10.1740339261676,0.369848787715686,9.29658794403076,11.2559719085693,2023,4
4305009,Catuípe,43,RS,4701,547,8.75623747112546,0.408390729320893,7.52445268630981,9.77589511871338,2023,4
4305108,Caxias do Sul,43,RS,4702,1527,9.87173043284138,0.831198678411842,7.14902687072754,12.0637054443359,2023,4
4305116,Centenário,43,RS,4703,124,9.59057564120139,0.287652005481912,8.40109825134277,10.1906690597534,2023,4
4305124,Cerrito,43,RS,4704,431,7.55241941907843,0.179232065527776,7.17639541625977,8.36103248596191,2023,4
4305132,Cerro Branco,43,RS,4705,149,9.24018942429715,0.285688342000018,8.67150497436523,10.0721654891968,2023,4
4305157,Cerro Grande,43,RS,4706,68,7.99351975497077,0.338770266999651,7.29146671295166,8.9428653717041,2023,4
4305173,Cerro Grande do Sul,43,RS,4707,301,8.74156995310736,0.196120191458051,8.24467086791992,9.32968330383301,2023,4
4305207,Cerro Largo,43,RS,4708,165,8.63188853697343,0.454371247400488,7.73774766921997,10.0840950012207,2023,4
4305306,Chapada,43,RS,4709,627,8.96293460581291,0.433249377723755,7.78347206115723,10.5686569213867,2023,4
4305355,Charqueadas,43,RS,4710,201,8.64960415683575,0.650114346827882,7.19234466552734,11.462347984314,2023,4
4305371,Charrua,43,RS,4711,181,9.49504788014112,0.278410987806206,8.60506534576416,10.3317813873291,2023,4
4305405,Chiapetta,43,RS,4712,363,8.51056588648436,0.420009268965535,7.37917995452881,9.87123489379883,2023,4
4305439,Chuí,43,RS,4713,199,6.99265390664489,0.397870521406527,6.05123949050903,7.91104936599731,2023,4
4305447,Chuvisca,43,RS,4714,210,8.65715995061965,0.190289181179013,8.18447875976562,9.08027172088623,2023,4
4305454,Cidreira,43,RS,4715,229,7.98109766281328,1.08154752288448,4.76223707199097,10.9512786865234,2023,4
4305504,Ciríaco,43,RS,4716,253,9.49300429001156,0.345635199438495,8.34013557434082,10.4860782623291,2023,4
4305587,Colinas,43,RS,4717,57,10.0885743592915,0.511788492293715,8.34909439086914,10.781665802002,2023,4
4305603,Colorado,43,RS,4718,259,8.84120845978785,0.460359117200305,7.50406122207642,10.3769912719727,2023,4
4305702,Condor,43,RS,4719,420,9.01888097581409,0.501165781406741,7.72221946716309,10.2673139572144,2023,4
4305801,Constantina,43,RS,4720,182,8.35318167917021,0.32500721871030003,7.65458059310913,9.3410005569458,2023,4
4305835,Coqueiro Baixo,43,RS,4721,104,10.2122880128714,0.283418468875699,9.10430145263672,10.6987380981445,2023,4
4305850,Coqueiros do Sul,43,RS,4722,255,9.50258088579365,0.503258016875298,8.38310432434082,10.8168210983276,2023,4
4305871,Coronel Barros,43,RS,4723,153,8.39516455831091,0.339618159470786,7.65331220626831,9.20255088806152,2023,4
4305900,Coronel Bicaco,43,RS,4724,447,8.24347273508708,0.465425789690647,7.21090459823608,9.67474174499512,2023,4
4305934,Coronel Pilar,43,RS,4725,95,10.1974299782201,0.328552795576874,9.40162372589111,11.0318069458008,2023,4
4305959,Cotiporã,43,RS,4726,161,8.76739637007624,0.305480676777524,8.05835723876953,9.67591857910156,2023,4
4305975,Coxilha,43,RS,4727,393,9.87487291137074,0.471975122374029,8.86795902252197,11.6699743270874,2023,4
4306007,Crissiumal,43,RS,4728,330,7.84213649865353,0.33149572380453,6.98307800292969,8.89069366455078,2023,4
4306056,Cristal,43,RS,4729,647,8.62063810298395,0.273976891872672,7.47066688537598,9.57467079162598,2023,4
4306072,Cristal do Sul,43,RS,4730,89,7.76528608129266,0.313201763296934,6.97529458999634,8.57311153411865,2023,4
4306106,Cruz Alta,43,RS,4731,1257,8.84177165801504,0.507312803202351,7.04220390319824,11.2049427032471,2023,4
4306130,Cruzaltense,43,RS,4732,151,8.68277768583487,0.379476619189391,7.86421155929565,9.80141258239746,2023,4
4306205,Cruzeiro do Sul,43,RS,4733,142,8.741662576165,0.520999733624097,7.64085102081299,10.7950563430786,2023,4
4306304,David Canabarro,43,RS,4734,163,9.63323046678414,0.300196362582872,8.82332992553711,10.3506345748901,2023,4
4306320,Derrubadas,43,RS,4735,324,8.25661957263947,0.432691183486195,7.09396934509277,9.22377395629883,2023,4
4306353,Dezesseis de Novembro,43,RS,4736,197,8.31114214931043,0.269039895959274,7.64243221282959,9.46938991546631,2023,4
4306379,Dilermando de Aguiar,43,RS,4737,557,8.02922117603103,0.309331822503644,7.27006578445435,9.40448665618896,2023,4
4306403,Dois Irmãos,43,RS,4738,63,9.81254376305474,0.58515854926711,8.3735294342041,11.5417528152466,2023,4
4306429,Dois Irmãos das Missões,43,RS,4739,207,8.1645202797968,0.43894398745499,7.08453989028931,9.55983257293701,2023,4
4306452,Dois Lajeados,43,RS,4740,123,8.57323956683399,0.367754023737494,7.82848882675171,9.50261306762695,2023,4
4306502,Dom Feliciano,43,RS,4741,1275,8.74666534947414,0.260160589819634,8.10272598266602,9.53890800476074,2023,4
4306551,Dom Pedro de Alcântara,43,RS,4742,70,7.57174898556301,0.4657213807946,5.92751169204712,8.18525314331055,2023,4
4306601,Dom Pedrito,43,RS,4743,4902,6.95981458321925,0.32111760282042,6.02824306488037,8.50937080383301,2023,4
4306700,Dona Francisca,43,RS,4744,101,9.41785587650715,0.465893340337991,8.5924654006958,10.5629930496216,2023,4
4306734,Doutor Maurício Cardoso,43,RS,4745,228,8.00939190596865,0.379096988458267,7.18233013153076,9.19492816925049,2023,4
4306759,Doutor Ricardo,43,RS,4746,99,8.90328638481371,0.426018042591555,8.0482873916626,9.9499340057373,2023,4
4306767,Eldorado do Sul,43,RS,4747,477,8.56041115834778,0.47455497195342,7.21102857589722,11.0374088287354,2023,4
4306809,Encantado,43,RS,4748,126,10.0192507183741,0.418542088557769,9.09579467773438,11.1724376678467,2023,4
4306908,Encruzilhada do Sul,43,RS,4749,3157,8.68957439766377,0.282845851780979,7.66528415679932,10.1028823852539,2023,4
4306924,Engenho Velho,43,RS,4750,70,8.55374362128122,0.40605086086196,7.56322193145752,9.3163251876831,2023,4
4306932,Entre-Ijuís,43,RS,4751,508,8.47359279290898,0.460983102304675,7.34552145004272,10.5512313842773,2023,4
4306957,Entre Rios do Sul,43,RS,4752,111,8.66260713714737,0.33168264708237,7.86163520812988,9.66284370422363,2023,4
4306973,Erebango,43,RS,4753,139,9.40661103776891,0.470622595168131,8.24874782562256,10.4146451950073,2023,4
4307005,Erechim,43,RS,4754,385,9.41631967866575,0.694517420651494,7.71187925338745,11.8075847625732,2023,4
4307054,Ernestina,43,RS,4755,221,9.64247658241928,0.417183940196068,8.47548961639404,10.4385852813721,2023,4
4307104,Herval,43,RS,4756,1684,6.93170982273627,0.162505951762137,6.6833176612854,7.39388561248779,2023,4
4307203,Erval Grande,43,RS,4757,262,8.60581479545768,0.328085626088638,7.72457408905029,9.53818035125732,2023,4
4307302,Erval Seco,43,RS,4758,316,7.78150624866727,0.299566278485951,7.0771803855896,8.80362319946289,2023,4
4307401,Esmeralda,43,RS,4759,758,11.6238805511696,0.389626613688133,10.4663314819336,12.7975664138794,2023,4
4307450,Esperança do Sul,43,RS,4760,139,8.02932077174564,0.327747520571216,7.22649765014648,8.86662292480469,2023,4
4307500,Espumoso,43,RS,4761,724,8.94608091122537,0.479803874770219,7.81693363189697,10.4073762893677,2023,4
4307559,Estação,43,RS,4762,93,9.89838331489153,0.441056762821607,8.92353057861328,10.8529396057129,2023,4
4307609,Estância Velha,43,RS,4763,50,9.46375385284424,0.466814529802515,8.69699668884277,10.4137620925903,2023,4
4307708,Esteio,43,RS,4764,27,11.5231110254923,1.3682228747216,9.46679973602295,14.2252388000488,2023,4
4307807,Estrela,43,RS,4765,175,9.29832950592041,0.637610331220475,7.40208292007446,10.7259187698364,2023,4
4307815,Estrela Velha,43,RS,4766,257,9.03917140812262,0.34530896211054,7.99374389648438,9.73816204071045,2023,4
4307831,Eugênio de Castro,43,RS,4767,386,8.3044834643448,0.445262296479774,6.87513017654419,9.45444488525391,2023,4
4307864,Fagundes Varela,43,RS,4768,121,8.9216730574931,0.298543880777957,8.35125732421875,9.63263511657715,2023,4
4307906,Farroupilha,43,RS,4769,330,9.2220936572913,0.54625576175917,8.08687591552734,10.7799415588379,2023,4
4308003,Faxinal do Soturno,43,RS,4770,158,9.0898478061338,0.371409097740234,8.15682411193848,10.0563640594482,2023,4
4308052,Faxinalzinho,43,RS,4771,127,9.00455882605605,0.326529825015699,8.2816915512085,9.9147253036499,2023,4
4308078,Fazenda Vilanova,43,RS,4772,78,8.94405367435553,0.39364129946616,8.20984268188477,10.1078586578369,2023,4
4308102,Feliz,43,RS,4773,85,9.14977290209602,0.400016512846918,8.37237644195557,10.2682323455811,2023,4
4308201,Flores da Cunha,43,RS,4774,262,9.86739327525365,0.642297305794834,8.83259582519531,12.0980062484741,2023,4
4308250,Floriano Peixoto,43,RS,4775,156,9.58883103346213,0.27698290677553,8.77210140228271,10.3452892303467,2023,4
4308300,Fontoura Xavier,43,RS,4776,540,9.13228724797567,0.338631758097436,8.26250457763672,10.1115388870239,2023,4
4308409,Formigueiro,43,RS,4777,543,8.51796464937607,0.267886922435313,7.80491733551025,9.39900875091553,2023,4
4308433,Forquetinha,43,RS,4778,83,8.69200203217656,0.26723758351171,8.16378211975098,9.39584064483643,2023,4
4308458,Fortaleza dos Valos,43,RS,4779,601,8.93398830140887,0.460970007599121,6.41042423248291,10.7213592529297,2023,4
4308508,Frederico Westphalen,43,RS,4780,238,7.80618490892298,0.367135036316715,6.89213180541992,8.84493732452393,2023,4
4308607,Garibaldi,43,RS,4781,153,9.88024782666973,0.585082324878367,8.37123012542725,12.0093994140625,2023,4
4308656,Garruchos,43,RS,4782,738,8.11138755002319,0.453757267075859,7.04715347290039,9.76208114624023,2023,4
4308706,Gaurama,43,RS,4783,185,9.10931009344153,0.304469044677778,8.4322395324707,9.99528312683105,2023,4
4308805,General Câmara,43,RS,4784,474,8.40346765920583,0.359244868832482,7.54143714904785,9.88145732879639,2023,4
4308854,Gentil,43,RS,4785,170,9.22951236612657,0.308097985234635,8.43223667144775,10.1187896728516,2023,4
4308904,Getúlio Vargas,43,RS,4786,264,9.68512160127813,0.417222423712986,8.55259990692139,10.7990608215332,2023,4
4309001,Giruá,43,RS,4787,780,8.67905154228211,0.453314552585781,7.52042865753174,10.1753997802734,2023,4
4309050,Glorinha,43,RS,4788,301,7.94405062729338,0.191272282925454,7.45085287094116,8.48040676116943,2023,4
4309100,Gramado,43,RS,4789,222,9.67559703191121,0.69513345561778,7.90957880020142,11.2323389053345,2023,4
4309126,Gramado dos Loureiros,43,RS,4790,121,8.52843875727378,0.335667317398018,7.71035146713257,9.20870399475098,2023,4
4309159,Gramado Xavier,43,RS,4791,206,9.37234605863256,0.26352654402358,8.45566082000732,9.88946056365967,2023,4
4309209,Gravataí,43,RS,4792,438,8.95351283082135,1.1115876201112,7.54374647140503,14.1007823944092,2023,4
4309258,Guabiju,43,RS,4793,133,9.78283620418463,0.492022365528022,8.77795791625977,11.3981590270996,2023,4
4309308,Guaíba,43,RS,4794,353,7.99013675441148,1.00765840894726,4.15874195098877,9.03304767608643,2023,4
4309407,Guaporé,43,RS,4795,278,8.86241304274086,0.453757437230254,7.88383960723877,10.0890197753906,2023,4
4309506,Guarani das Missões,43,RS,4796,276,8.78216655358024,0.265452915677029,8.13596630096436,9.65905094146729,2023,4
4309555,Harmonia,43,RS,4797,44,8.73990789326754,0.471195974689331,7.8791675567627,9.92082977294922,2023,4
4309571,Herveiras,43,RS,4798,104,9.52447966428903,0.245873102017794,8.82778263092041,9.986008644104,2023,4
4309605,Horizontina,43,RS,4799,213,7.78627693821007,0.35991009844443,7.12151193618774,8.77565288543701,2023,4
4309654,Hulha Negra,43,RS,4800,778,7.26973144376799,0.277164371591903,6.32986402511597,8.13785552978516,2023,4
4309704,Humaitá,43,RS,4801,121,7.84965299574797,0.420663493339882,7.05897045135498,8.92287540435791,2023,4
4309753,Ibarama,43,RS,4802,184,9.26851371578548,0.271964445894518,8.35351276397705,9.99176025390625,2023,4
4309803,Ibiaçá,43,RS,4803,317,10.1085795423586,0.364243827629672,9.08362293243408,11.193585395813,2023,4
4309902,Ibiraiaras,43,RS,4804,270,10.4864245344091,0.588940024152285,9.03031158447266,11.9999809265137,2023,4
4309951,Ibirapuitã,43,RS,4805,285,9.452046792549,0.469034906519438,8.12446212768555,10.478588104248,2023,4
4310009,Ibirubá,43,RS,4806,560,8.89338064704623,0.36128944536723,7.70971250534058,10.0035715103149,2023,4
4310108,Igrejinha,43,RS,4807,127,10.036636382576,1.00171964332503,8.21486854553223,12.0116472244263,2023,4
4310207,Ijuí,43,RS,4808,629,8.70682047508858,0.561847024390479,7.26149892807007,11.4666233062744,2023,4
4310306,Ilópolis,43,RS,4809,111,8.92483590959429,0.353720075314546,7.8597240447998,9.5616044998169,2023,4
4310330,Imbé,43,RS,4810,38,8.13235210117541,1.49304492673961,6.01874446868896,10.9139194488525,2023,4
4310363,Imigrante,43,RS,4811,69,10.615433762039,0.346974753548947,9.7193603515625,11.3423385620117,2023,4
4310405,Independência,43,RS,4812,329,8.43948024384519,0.42216626236698,7.56406688690186,9.3569917678833,2023,4
4310413,Inhacorá,43,RS,4813,102,8.72582544064989,0.463536046509407,7.5612268447876,9.96834564208984,2023,4
4310439,Ipê,43,RS,4814,551,11.6935907215042,0.894436248193037,9.70022964477539,13.5730848312378,2023,4
4310462,Ipiranga do Sul,43,RS,4815,143,9.71906349208805,0.415297948912075,8.90729522705078,10.7492580413818,2023,4
4310504,Iraí,43,RS,4816,166,7.92386852402285,0.317744825870964,7.05079460144043,8.79583740234375,2023,4
4310538,Itaara,43,RS,4817,158,9.14542501184005,0.614312641627432,8.06234073638916,10.892107963562,2023,4
4310553,Itacurubi,43,RS,4818,1035,7.55233536872311,0.270152741257783,6.76691007614136,8.4241886138916,2023,4
4310579,Itapuca,43,RS,4819,172,8.7489704947139,0.294705660629584,7.90921258926392,9.71068477630615,2023,4
4310603,Itaqui,43,RS,4820,3161,7.47008278414405,0.475820621819719,6.19357347488403,9.65500926971436,2023,4
4310652,Itati,43,RS,4821,189,7.9619080351774,0.504774050047719,6.75856351852417,9.24594020843506,2023,4
4310702,Itatiba do Sul,43,RS,4822,196,8.56649333603528,0.327753933669185,7.69900465011597,9.30793952941895,2023,4
4310751,Ivorá,43,RS,4823,114,8.63064364383095,0.284450769850593,8.16142845153809,9.314377784729,2023,4
4310801,Ivoti,43,RS,4824,58,9.60647938169282,0.359018044083152,8.99026107788086,10.6961088180542,2023,4
4310850,Jaboticaba,43,RS,4825,118,7.69159658076399,0.43722437494423,6.64208126068115,8.74250221252441,2023,4
4310876,Jacuizinho,43,RS,4826,316,8.72246349310573,0.28686095531569,8.05671215057373,9.65836715698242,2023,4
4310900,Jacutinga,43,RS,4827,159,9.33774301540927,0.572233951414328,8.31216907501221,10.9017248153687,2023,4
4311007,Jaguarão,43,RS,4828,1962,6.84180962371049,0.369471152343354,6.14453983306885,9.13971900939941,2023,4
4311106,Jaguari,43,RS,4829,631,7.72949934988128,0.28697645359321,6.89559125900269,8.57040309906006,2023,4
4311122,Jaquirana,43,RS,4830,833,10.2556541850444,0.356877543790248,9.20635414123535,11.5159301757812,2023,4
4311130,Jari,43,RS,4831,793,7.93112009681038,0.30265695720666,7.10924243927002,9.08399295806885,2023,4
4311155,Jóia,43,RS,4832,1143,8.4343816326672,0.348872887202258,7.19018220901489,9.55696392059326,2023,4
4311205,Júlio de Castilhos,43,RS,4833,1794,8.41813630138087,0.351630729269693,7.2977409362793,9.60130596160889,2023,4
4311239,Lagoa Bonita do Sul,43,RS,4834,104,9.49080071082482,0.308831377391132,8.85299491882324,10.3650302886963,2023,4
